Name	Date	Price	Minimum	Maximum	Variation	Variation(%)	Volume
SANB4	29/05/2015	6,37	6,20	6,46	-0,08	-1,24	18.000
SANB4	28/05/2015	6,45	6,40	6,45	-0,15	-2,27	4.100
SANB4	27/05/2015	6,60	6,44	6,60	0,05	0,76	800
SANB4	26/05/2015	6,55	6,41	6,89	-0,28	-4,10	2.100
SANB4	25/05/2015	6,83	6,20	6,86	0,48	7,56	6.700
SANB4	22/05/2015	6,35	6,28	6,50	-0,15	-2,31	58.700
SANB4	21/05/2015	6,50	6,40	6,50	0,00	0,00	6.500
SANB4	20/05/2015	6,50	6,40	6,60	0,03	0,46	12.100
SANB4	19/05/2015	6,47	6,30	6,68	-0,23	-3,43	21.700
SANB4	18/05/2015	6,70	6,65	6,83	-0,29	-4,15	10.300
SANB4	15/05/2015	6,99	6,77	7,08	0,10	1,45	16.200
SANB4	14/05/2015	6,89	6,71	7,08	0,04	0,58	11.600
SANB4	13/05/2015	6,85	6,80	7,09	-0,23	-3,25	8.500
SANB4	12/05/2015	7,08	6,70	7,10	0,08	1,14	2.200
SANB4	11/05/2015	7,00	6,70	7,08	-0,06	-0,85	4.000
SANB4	8/05/2015	7,06	7,00	7,16	0,07	1,00	8.900
SANB4	7/05/2015	6,99	6,62	7,30	0,38	5,75	30.400
SANB4	6/05/2015	6,61	6,59	6,90	-0,18	-2,65	22.400
SANB4	5/05/2015	6,79	6,60	6,84	-0,05	-0,73	110.900
SANB4	4/05/2015	6,84	6,79	7,20	-0,06	-0,87	11.400
SANB4	30/04/2015	6,90	6,80	7,01	-0,01	-0,14	44.400
SANB4	29/04/2015	6,91	6,62	6,99	0,03	0,44	9.400
SANB4	28/04/2015	6,88	6,45	6,88	0,40	6,17	25.700
SANB4	27/04/2015	6,48	6,40	6,60	-0,07	-1,07	4.600
SANB4	24/04/2015	6,55	6,31	6,55	0,10	1,55	4.300
SANB4	23/04/2015	6,45	6,36	6,45	0,00	0,00	1.300
SANB4	22/04/2015	6,45	6,27	6,59	0,20	3,20	16.300
SANB4	20/04/2015	6,25	6,16	6,30	-0,05	-0,79	6.200
SANB4	17/04/2015	6,30	6,15	6,70	-0,45	-6,67	43.300
SANB4	16/04/2015	6,75	6,75	6,77	0,05	0,75	6.900
SANB4	15/04/2015	6,70	6,70	6,92	-0,10	-1,47	7.100
SANB4	14/04/2015	6,80	6,68	6,89	-0,10	-1,45	9.700
SANB4	13/04/2015	6,90	6,67	7,00	-0,10	-1,43	8.600
SANB4	10/04/2015	7,00	6,84	7,00	0,14	2,04	5.600
SANB4	9/04/2015	6,86	6,64	6,89	-0,11	-1,58	5.800
SANB4	8/04/2015	6,97	6,60	6,98	0,40	6,09	4.500
SANB4	7/04/2015	6,57	6,57	6,84	-0,27	-3,95	1.500
SANB4	6/04/2015	6,84	6,56	6,84	0,33	5,07	6.500
SANB4	2/04/2015	6,51	6,51	6,81	0,06	0,93	20.600
SANB4	1/04/2015	6,45	6,20	6,50	0,30	4,88	14.200
SANB4	31/03/2015	6,15	6,15	6,41	-0,25	-3,91	12.000
SANB4	30/03/2015	6,40	6,31	6,53	0,13	2,07	1.800
SANB4	27/03/2015	6,30	6,29	6,45	-0,14	-2,17	4.400
SANB4	26/03/2015	6,44	6,30	6,67	-0,23	-3,45	6.900
SANB4	25/03/2015	6,67	6,50	6,75	0,13	1,99	7.000
SANB4	24/03/2015	6,54	6,32	6,68	0,14	2,19	14.800
SANB4	23/03/2015	6,40	6,31	6,49	-0,07	-1,08	7.600
SANB4	20/03/2015	6,47	6,30	6,50	0,12	1,89	11.300
SANB4	19/03/2015	6,35	6,25	6,48	-0,14	-2,16	9.100
SANB4	18/03/2015	6,49	6,00	6,49	0,47	7,81	12.700
SANB4	17/03/2015	6,02	6,02	6,20	-0,08	-1,31	14.400
SANB4	16/03/2015	6,10	6,00	6,17	-0,14	-2,24	4.400
SANB4	13/03/2015	6,24	5,95	6,24	0,19	3,14	6.200
SANB4	12/03/2015	6,05	6,05	6,25	-0,07	-1,14	6.200
SANB4	11/03/2015	6,12	5,91	6,12	0,21	3,55	1.700
SANB4	10/03/2015	5,91	5,91	6,20	-0,20	-3,27	4.800
SANB4	9/03/2015	6,11	6,06	6,25	-0,14	-2,24	3.100
SANB4	6/03/2015	6,25	6,25	6,25	-0,19	-2,95	400
SANB4	5/03/2015	6,44	6,08	6,44	0,24	3,87	6.300
SANB4	4/03/2015	6,20	6,05	6,20	0,08	1,31	4.400
SANB4	3/03/2015	6,12	6,00	6,20	-0,03	-0,49	11.200
SANB4	2/03/2015	6,15	6,15	6,25	-0,21	-3,30	2.000
SANB4	27/02/2015	6,36	6,34	6,50	0,07	1,11	5.400
SANB4	26/02/2015	6,29	6,21	6,38	0,10	1,62	9.800
SANB4	25/02/2015	6,19	6,19	6,35	-0,20	-3,13	2.000
SANB4	24/02/2015	6,39	6,01	6,39	0,19	3,06	16.400
SANB4	23/02/2015	6,20	6,09	6,21	-0,01	-0,16	1.300
SANB4	20/02/2015	6,21	6,06	6,21	0,06	0,98	2.400
SANB4	19/02/2015	6,15	6,13	6,40	0,07	1,15	9.800
SANB4	18/02/2015	6,08	6,08	6,35	-0,12	-1,94	1.300
SANB4	13/02/2015	6,20	6,10	6,40	0,11	1,81	17.700
SANB4	12/02/2015	6,09	5,95	6,09	0,23	3,92	7.200
SANB4	11/02/2015	5,86	5,80	5,96	-0,33	-5,33	6.900
SANB4	10/02/2015	6,19	6,10	6,29	-0,08	-1,28	3.500
SANB4	9/02/2015	6,27	6,00	6,30	0,04	0,64	3.200
SANB4	6/02/2015	6,23	6,00	6,29	0,18	2,98	4.000
SANB4	5/02/2015	6,05	6,05	6,23	-0,13	-2,10	5.200
SANB4	4/02/2015	6,18	5,95	6,31	0,18	3,00	22.900
SANB4	3/02/2015	6,00	5,91	6,10	0,08	1,35	4.000
SANB4	2/02/2015	5,92	5,80	6,10	-0,10	-1,66	18.700
SANB4	30/01/2015	6,02	6,01	6,02	-0,18	-2,90	200
SANB4	29/01/2015	6,20	6,10	6,38	0,02	0,32	4.500
SANB4	28/01/2015	6,18	6,00	6,30	0,10	1,64	11.800
SANB4	27/01/2015	6,08	6,08	6,15	-0,17	-2,72	500
SANB4	26/01/2015	6,25	6,01	6,25	0,19	3,14	4.500
SANB4	23/01/2015	6,06	6,05	6,20	-0,09	-1,46	6.200
SANB4	22/01/2015	6,15	6,15	6,39	0,00	0,00	3.700
SANB4	21/01/2015	6,15	6,10	6,28	-0,05	-0,81	8.200
SANB4	20/01/2015	6,20	6,02	6,19	0,01	0,16	2.400
SANB4	19/01/2015	6,19	6,19	6,20	-0,01	-0,16	1.700
SANB4	16/01/2015	6,20	6,10	6,40	-0,04	-0,64	7.100
SANB4	15/01/2015	6,24	6,01	6,24	0,31	5,23	8.100
SANB4	14/01/2015	5,93	5,82	6,11	-0,02	-0,34	12.600
SANB4	13/01/2015	5,95	5,92	6,00	0,10	1,71	10.400
SANB4	12/01/2015	5,85	5,85	6,16	-0,42	-6,70	4.600
SANB4	9/01/2015	6,27	6,05	6,30	-0,07	-1,10	3.100
SANB4	8/01/2015	6,34	6,16	6,43	-0,16	-2,46	5.000
SANB4	7/01/2015	6,50	6,00	6,50	0,50	8,33	3.600
SANB4	6/01/2015	6,00	5,88	6,00	0,05	0,84	4.400
SANB4	5/01/2015	5,95	5,84	5,95	-0,05	-0,83	1.200
SANB4	2/01/2015	6,00	5,92	6,00	0,07	1,18	4.200
SANB4	30/12/2014	6,02	6,02	6,25	0,00	0,00	3.400
SANB4	29/12/2014	6,02	6,02	6,40	-0,18	-2,90	2.000
SANB4	26/12/2014	6,20	6,20	6,40	-0,09	-1,43	2.500
SANB4	23/12/2014	6,29	6,19	6,41	0,14	2,28	6.000
SANB4	22/12/2014	6,15	6,02	6,30	-0,09	-1,44	19.300
SANB4	19/12/2014	6,24	6,12	6,28	-0,01	-0,16	700
SANB4	18/12/2014	6,25	6,07	6,40	0,10	1,63	5.400
SANB4	17/12/2014	6,15	6,02	6,20	0,05	0,82	2.100
SANB4	16/12/2014	6,10	6,05	6,20	-0,31	-4,84	5.400
SANB4	15/12/2014	6,41	6,01	6,41	0,04	0,63	19.000
SANB4	12/12/2014	6,37	6,20	6,47	0,07	1,11	5.000
SANB4	11/12/2014	6,30	6,15	6,39	-0,02	-0,32	10.400
SANB4	10/12/2014	6,32	6,32	6,50	-0,10	-1,56	2.200
SANB4	9/12/2014	6,42	6,42	6,65	-0,28	-4,18	7.100
SANB4	5/12/2014	6,70	6,51	6,80	-0,05	-0,74	5.800
SANB4	4/12/2014	6,75	6,50	6,75	0,16	2,43	3.500
SANB4	3/12/2014	6,59	6,53	6,64	0,06	0,92	4.900
SANB4	2/12/2014	6,53	6,52	6,68	-0,02	-0,31	13.000
SANB4	1/12/2014	6,55	6,55	6,83	-0,24	-3,53	8.300
SANB4	28/11/2014	6,79	6,79	7,11	-0,19	-2,72	14.100
SANB4	27/11/2014	6,98	6,80	7,20	0,03	0,43	13.400
SANB4	26/11/2014	6,95	6,95	7,23	-0,33	-4,53	5.700
SANB4	25/11/2014	7,28	6,80	7,28	0,28	4,00	25.500
SANB4	24/11/2014	7,00	7,00	7,23	-0,14	-1,96	18.700
SANB4	21/11/2014	7,14	6,90	7,30	0,19	2,73	14.600
SANB4	19/11/2014	6,95	6,70	7,02	0,36	5,46	26.100
SANB4	18/11/2014	6,59	6,59	6,80	0,00	0,00	26.200
SANB4	17/11/2014	6,59	6,54	6,73	-0,01	-0,15	25.300
SANB4	14/11/2014	6,60	6,60	6,69	0,00	0,00	4.000
SANB4	13/11/2014	6,60	6,60	6,70	-0,03	-0,45	7.100
SANB4	12/11/2014	6,63	6,36	6,99	-0,07	-1,04	14.200
SANB4	11/11/2014	6,70	6,30	6,80	0,58	9,48	15.600
SANB4	10/11/2014	6,12	6,00	6,60	-0,04	-0,65	19.900
SANB4	7/11/2014	6,16	5,92	6,50	-0,24	-3,75	6.300
SANB4	6/11/2014	6,40	6,15	6,50	0,24	3,90	7.300
SANB4	5/11/2014	6,16	5,85	6,45	0,10	1,65	17.700
SANB4	4/11/2014	6,06	5,55	6,08	0,55	9,98	4.700
SANB4	3/11/2014	5,51	5,51	6,50	-0,92	-14,31	19.900
SANB4	31/10/2014	6,43	6,12	6,75	-0,37	-5,44	20.600
SANB4	30/10/2014	6,80	6,45	6,95	-0,20	-2,86	7.900
SANB4	29/10/2014	7,00	6,41	7,11	-0,09	-1,27	55.100
SANB4	28/10/2014	7,09	6,98	7,31	-0,29	-3,93	5.900
SANB4	27/10/2014	7,38	6,85	7,61	-0,03	-0,40	12.000
SANB4	24/10/2014	7,41	7,27	7,49	-0,02	-0,27	7.600
SANB4	23/10/2014	7,43	7,00	7,65	-0,01	-0,13	62.500
SANB4	22/10/2014	7,44	7,40	7,60	-0,06	-0,80	6.600
SANB4	21/10/2014	7,50	7,40	7,58	0,11	1,49	50.300
SANB4	20/10/2014	7,39	7,17	7,40	0,09	1,23	36.400
SANB4	17/10/2014	7,30	7,20	7,33	0,25	3,55	10.000
SANB4	16/10/2014	7,05	6,90	7,05	0,04	0,57	1.400
SANB4	15/10/2014	7,01	7,01	7,30	-0,27	-3,71	8.400
SANB4	14/10/2014	7,28	7,12	7,30	-0,01	-0,14	29.600
SANB4	13/10/2014	7,29	7,20	7,40	0,09	1,25	9.600
SANB4	10/10/2014	7,20	7,19	7,50	-0,03	-0,41	7.200
SANB4	9/10/2014	7,23	0,00	0,00	-0,24	-3,21	8.800
SANB4	8/10/2014	7,47	7,47	7,50	0,02	0,27	900
SANB4	7/10/2014	7,45	7,45	7,69	-0,24	-3,12	8.500
SANB4	6/10/2014	7,69	7,60	7,89	-0,01	-0,13	14.600
SANB4	3/10/2014	7,70	7,70	7,79	0,01	0,13	1.500
SANB4	2/10/2014	7,69	7,64	7,76	-0,12	-1,54	9.700
SANB4	1/10/2014	7,81	7,71	7,91	-0,03	-0,38	53.800
SANB4	30/09/2014	7,84	7,81	7,91	0,00	0,00	3.600
SANB4	29/09/2014	7,84	7,60	7,91	-0,16	-2,00	21.000
SANB4	26/09/2014	8,00	7,92	8,04	0,05	0,63	31.600
SANB4	25/09/2014	7,99	7,87	8,04	-0,01	-0,13	29.700
SANB4	24/09/2014	8,00	7,80	8,05	0,00	0,00	19.900
SANB4	23/09/2014	8,00	7,89	8,10	-0,05	-0,62	42.400
SANB4	22/09/2014	8,05	7,75	8,15	0,13	1,64	14.600
SANB4	19/09/2014	7,92	7,92	8,10	-0,04	-0,50	16.200
SANB4	18/09/2014	7,96	7,92	8,10	0,01	0,13	22.100
SANB4	17/09/2014	7,95	7,74	7,95	0,04	0,51	11.800
SANB4	16/09/2014	7,91	7,70	7,95	0,06	0,76	12.700
SANB4	15/09/2014	7,85	7,70	7,92	-0,03	-0,38	13.600
SANB4	12/09/2014	7,88	7,70	7,91	0,22	2,87	20.400
SANB4	11/09/2014	7,66	7,60	7,72	-0,09	-1,16	8.200
SANB4	10/09/2014	7,75	7,60	7,80	0,03	0,39	8.300
SANB4	9/09/2014	7,72	7,65	7,82	-0,08	-1,03	29.200
SANB4	8/09/2014	7,80	7,70	7,86	-0,10	-1,27	6.600
SANB4	5/09/2014	7,90	7,70	7,90	0,18	2,33	10.400
SANB4	4/09/2014	7,72	7,60	7,79	0,02	0,26	7.700
SANB4	3/09/2014	7,70	7,60	7,70	0,00	0,00	21.900
SANB4	2/09/2014	7,70	7,55	7,74	-0,03	-0,39	34.400
SANB4	1/09/2014	7,73	7,60	7,82	0,11	1,44	12.700
SANB4	29/08/2014	7,62	7,54	7,64	-0,07	-0,91	3.300
SANB4	28/08/2014	7,69	7,65	7,75	-0,01	-0,13	600
SANB4	27/08/2014	7,70	7,70	7,92	-0,01	-0,13	23.900
SANB4	26/08/2014	7,71	7,71	7,92	0,01	0,13	18.300
SANB4	25/08/2014	7,70	7,45	7,81	0,15	1,99	67.000
SANB4	22/08/2014	7,55	7,30	7,56	-0,09	-1,18	9.800
SANB4	21/08/2014	7,64	7,46	7,65	0,34	4,66	13.900
SANB4	20/08/2014	7,30	7,30	7,45	-0,07	-0,95	109.600
SANB4	19/08/2014	7,37	7,35	7,60	-0,16	-2,12	53.400
SANB4	18/08/2014	7,53	7,36	7,55	0,11	1,48	33.000
SANB4	15/08/2014	7,42	7,39	7,49	0,01	0,13	6.900
SANB4	14/08/2014	7,41	7,32	7,42	0,03	0,41	49.400
SANB4	13/08/2014	7,38	7,34	7,42	0,08	1,10	30.900
SANB4	12/08/2014	7,30	7,21	7,42	-0,05	-0,68	8.700
SANB4	11/08/2014	7,35	7,20	7,37	0,12	1,66	27.400
SANB4	8/08/2014	7,23	7,22	7,44	-0,03	-0,41	43.400
SANB4	7/08/2014	7,26	7,20	7,36	-0,17	-2,29	8.200
SANB4	6/08/2014	7,43	7,30	7,45	0,08	1,09	4.700
SANB4	5/08/2014	7,35	7,34	7,50	-0,14	-1,87	5.200
SANB4	4/08/2014	7,49	7,32	7,49	0,06	0,81	10.700
SANB4	1/08/2014	7,43	7,38	7,54	0,02	0,27	14.500
SANB4	30/07/2014	7,77	7,40	7,78	0,38	5,14	15.500
SANB4	29/07/2014	7,39	7,39	7,61	-0,16	-2,12	21.100
SANB4	28/07/2014	7,55	7,48	7,61	0,07	0,94	6.300
SANB4	25/07/2014	7,48	7,50	7,60	-0,06	-0,80	3.400
SANB4	24/07/2014	7,54	7,52	7,69	-0,11	-1,44	7.200
SANB4	23/07/2014	7,65	7,30	7,65	0,22	2,96	6.800
SANB4	22/07/2014	7,43	7,43	7,46	0,06	0,81	5.000
SANB4	21/07/2014	7,37	7,33	7,46	-0,03	-0,41	7.000
SANB4	18/07/2014	7,40	7,40	7,56	-0,03	-0,40	4.100
SANB4	17/07/2014	7,43	7,43	7,56	-0,14	-1,85	17.300
SANB4	16/07/2014	7,57	7,46	7,64	0,08	1,07	8.700
SANB4	15/07/2014	7,49	7,36	7,49	0,19	2,60	34.600
SANB4	14/07/2014	7,30	7,30	7,49	-0,07	-0,95	152.700
SANB4	11/07/2014	7,37	7,30	7,37	0,06	0,82	9.600
SANB4	10/07/2014	7,31	7,11	7,48	0,07	0,97	10.400
SANB4	8/07/2014	7,24	7,20	7,45	-0,24	-3,21	9.400
SANB4	7/07/2014	7,48	7,41	7,56	-0,07	-0,93	2.900
SANB4	4/07/2014	7,55	7,40	7,73	-0,19	-2,45	24.500
SANB4	3/07/2014	7,74	7,58	8,00	0,23	3,06	42.800
SANB4	2/07/2014	7,51	7,50	7,75	-0,10	-1,31	11.500
SANB4	1/07/2014	7,61	7,47	7,62	0,11	1,47	15.800
SANB4	30/06/2014	7,50	7,30	7,51	0,21	2,88	9.500
